index,seqName,clade,outbreakLineage,lineage,outbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,NRL-25-152|Kaduna|Nigeria|2025-01-28,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,NRL-25-154|Edo|Nigeria|2025-01-29,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,NRL-25-155|Delta|Nigeria|2025-01-29,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,NRL-25-158|Kaduna|Nigeria|2025-01-27,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,NRL-25-159|Kaduna|Nigeria|2025-01-30,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,NRL-MPOX-24-850|Edo|Nigeria|2024-10-03,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,NRL-MPOX-24-860|Plateau|Nigeria|2024-09-29,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,NRL-MPOX-24-864|Fct|Nigeria|2024-10-08,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,NRL-MPOX-24-909|Plateau|Nigeria|2024-10-11,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,NRL-MPOX-839|Fct|Nigeria|2024-10-03,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,CPHL-510|Ondo|Nigeria|2024-10-09,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,CPHL-521|Lagos|Nigeria|2024-10-16,IIb,sh2017/A.2.3,A.2.3,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,CPHL-533|Lagos|Nigeria|2024-10-26,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,CPHL-560|Lagos|Nigeria|2024-11-17,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,CPHL-572|Ondo|Nigeria|2024-11-21,IIb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,CPHL-604|Lagos|Nigeria|2024-11-26,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,CPHL-607|Lagos|Nigeria|2024-12-04,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,CPHL-MPOX-24-318|Osun|Nigeria|2024-08-21,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,CPHL-MPOX-24-344|Lagos|Nigeria|2024-08-27,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,CPHL-MPOX-24-369|Lagos|Nigeria|2024-09-02,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,CPHL-MPOX-24-400|Lagos|Nigeria|2024-09-09,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,CPHL-MPOX-24-401|Lagos|Nigeria|2024-09-10,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,CPHL-MPOX-24-419|Lagos|Nigeria|2024-09-12,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,CPHL-MPOX-24-474|Lagos|Nigeria|2024-09-27,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,CPHL-MPOX-24-477|Lagos|Nigeria|2024-09-25,IIb,sh2017/A.2.3,A.2.3,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,CPHL-MPOX-24-509|Oyo|Nigeria|2024-10-07,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,CPHL-MPOX-25-001|ONDO|Nigeria|2024-12-27,IIb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,CPHL-MPOX-25-0035|ONDO|Nigeria|2025-01-21,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,CPHL-MPOX-25-004|LAGOS|Nigeria|2024-12-31,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,CPHL-MPOX-25-007|OGUN|Nigeria|2024-12-26,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,NRL-MPOX-25-0035|SOKOTO|Nigeria|2024-12-30,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,NRL-MPOX-25-0052|PLATEAU|Nigeria|2024-12-18,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,NRL-MPOX-25-0066|KADUNA|Nigeria|2025-01-04,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,NRL-MPOX-25-0070|EDO|Nigeria|2025-01-10,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,NRL-MPOX-25-0094|DELTA|Nigeria|2025-01-13,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,NRL-MPOX-25-0110|NASARAWA|Nigeria|2025-01-21,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,NRL-MPOX-25-0112|EDO|Nigeria|2025-01-14,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,NRL-MPOX-25-0114|BAYELSA|Nigeria|2025-01-17,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,NRL-MPOX-25-0151|KADUNA|Nigeria|2025-01-31,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,NRL-MPOX-25-0152|KADUNA|Nigeria|2025-01-28,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,NRL-MPOX-25-0154|EDO|Nigeria|2025-01-29,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,NRL-MPOX-25-0155|DELTA|Nigeria|2025-01-29,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,NRL-MPOX-25-0158|KADUNA|Nigeria|2025-01-27,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,NRL-MPOX-25-0159|KADUNA|Nigeria|2025-01-30,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,NRL-MPOX-25-0185|DELTA|Nigeria|2025-02-04,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,NRL-MPOX-25-0188|EBONYI|Nigeria|2025-01-05,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,NRL-MPOX-25-0231|DELTA|Nigeria|2025-02-13,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,NRL-MPOX-25-0232|SOKOTO|Nigeria|2025-02-16,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,NRL-MPOX-25-0233|SOKOTO|Nigeria|2025-02-16,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,NRL-MPOX-25-052|PLATEAU|Nigeria|2024-12-18,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,NRL-MPOX-25-151|KADUNA|Nigeria|2025-01-31,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,NRL-MPOX-25-152|KADUNA|Nigeria|2025-01-28,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,NRL-MPOX-25-154|EDO|Nigeria|2025-01-29,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,NRL-MPOX-25-155|DELTA|Nigeria|2025-01-29,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,NRL-MPOX-25-158|KADUNA|Nigeria|2025-01-27,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,NRL-MPOX-25-159|KADUNA|Nigeria|2025-01-30,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,NRL-MPOX-25-170|EDO|Nigeria|2025-01-31,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,NRL-MPOX-25-180|BENUE|Nigeria|2025-01-28,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,NRL-MPOX-25-203|KADUNA|Nigeria|2025-09-08,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,NRL-MPOX-25-259|CROSS_RIVER|Nigeria|2025-01-23,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,NRL-MPOX-25-268|BENUE|Nigeria|2025-02-18,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,NRL-MPOX-25-272|EDO|Nigeria|2025-02-19,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,NRL-MPOX-25-284|NIGER|Nigeria|2025-02-24,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,NRL-MPOX-25-293|KADUNA|Nigeria|2025-02-26,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,NRL-MPOX-25-304|KADUNA|Nigeria|2025-03-03,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,NRL-MPOX-25-307|AKWA_IBOM|Nigeria|2025-03-05,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,NRL-MPOX-25-310|NIGER|Nigeria|2025-03-07,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,NRL-MPOX-25-321|BENUE|Nigeria|2025-03-07,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,NRL-MPOX-25-358|GOMBE|Nigeria|2025-03-17,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,NRL-MPOX-25-378|FCT|Nigeria|2025-03-25,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,NRL-MPOX-25-391|PLATEAU|Nigeria|2025-03-20,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,NRL-MPOX-25-412|EDO|Nigeria|2025-03-28,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,NRL-MPOX-25-451|PLATEAU|Nigeria|2025-04-04,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,NRL-MPOX-25-460|AKWA_IBOM|Nigeria|2025-04-15,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,NRL-MPOX-25-485|FCT|Nigeria|2025-04-26,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,NRL-MPOX-25-508|CROSS_RIVER|Nigeria|2025-05-06,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,NRL-MPOX-25-564|AKWA_IBOM|Nigeria|2025-08-22,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,NRL-MPOX-25-565|AKWA_IBOM|Nigeria|2025-05-31,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,NRL-MPOX-25-572|BENUE|Nigeria|2025-06-03,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,NRL-MPOX-25-573|KADUNA|Nigeria|2025-06-10,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,NRL-MPOX-25-583|DELTA|Nigeria|2025-06-13,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,NRL-MPOX-25-593|KEBBI|Nigeria|2025-06-24,IIb,sh2017/A.2.2,A.2.2,sh2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
